file	line	classification	reason	match
docs/database/erd.html	482	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="field fk">🔗 subscriptionId <span class="ftype">FK→Subscription?</span></div>
docs/database/erd.html	773	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<p class="sub">Complete FK mapping across all 30 entities. Every tenant-scoped entity has a required tenantId for multi-tenant isolation. SystemAdmin and PricingPlan are platform-global (no tenantId).</p>
docs/database/erd.html	781	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<tr><td class="ename">PricingPlan</td><td class="ename">PlanFeature</td><td class="reltype">1:N</td><td class="mono">PlanFeature.planId</td><td><span class="badge b-db">DB</span></td></tr>
docs/database/erd.html	782	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<tr><td class="ename">PricingPlan</td><td class="ename">Subscription</td><td class="reltype">1:N</td><td class="mono">Subscription.planId</td><td><span class="badge b-db">DB</span></td></tr>
docs/database/erd.html	783	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<tr><td class="ename">Tenant</td><td class="ename">Subscription</td><td class="reltype">1:N</td><td class="mono">Subscription.tenantId</td><td><span class="badge b-db">DB</span></td></tr>
docs/database/erd.html	785	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<tr><td class="ename">Subscription</td><td class="ename">Invoice</td><td class="reltype">1:N</td><td class="mono">Invoice.subscriptionId</td><td><span class="badge b-db">DB</span></td></tr>
docs/database/erd.html	861	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<tr><td class="ename">PricingPlan</td><td><span class="badge b-db">DB ✅ NEW</span></td><td>Global plan catalog, managed by SystemAdmin</td></tr>
docs/database/erd.html	862	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<tr><td class="ename">PlanFeature</td><td><span class="badge b-db">DB ✅ NEW</span></td><td>Child of PricingPlan</td></tr>
docs/database/erd.html	863	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<tr><td class="ename">Subscription</td><td><span class="badge b-db">DB ✅ NEW</span></td><td>Billing source of truth per tenant</td></tr>
docs/database/erd.html	872	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<tr><td class="ename">Invoice</td><td><span class="badge b-db">DB ✅</span></td><td>Was FE — now in DB. Added subscriptionId FK</td></tr>
docs/database/erd.html	895	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<li><strong style="color:var(--text)">Seed PricingPlan + PlanFeature</strong> — Free / Pro / Enterprise tiers</li>
docs/database/erd.html	971	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="rec-title">🟡 Tenant.subscriptionStatus separate from Tenant.status</div>
docs/database/erd.html	972	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="rec-why"><strong>Why:</strong> status = System Admin approval state. subscriptionStatus = PayMongo billing state. A tenant can be ACTIVE (approved) but PAST_DUE (payment failed). <strong>Status:</strong> Both fields are now in Tenant model.</div>
docs/database/erd.html	974	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	subscriptionStatus SubscriptionStatus  // TRIAL|ACTIVE|PAST_DUE|CANCELLED
docs/database/erd.html	975	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	trialEndsAt        DateTime?
docs/database/erd.html	976	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	subscriptionEndsAt DateTime?</div>
docs/database/erd.html	1022	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<tr><td class="ename">System Admin</td><td>Platform-wide (cross-tenant)</td><td>Bypass all RBAC — full Admin Portal access. Manages PricingPlan, approves Tenants, verifies TenantDocuments.</td><td>Seed script only</td></tr>
docs/database/erd.html	1132	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="step-desc">Deal moved to <code>Closed Won</code>.<br>Contact.status → <code>CLOSED</code>.<br><code>Deal.closedAt</code> stamped.<br>Sales Rep clicks "Convert to Invoice" → Invoice created with subscriptionId if billing active.</div>
docs/database/erd.html	1162	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<tr><td><code>subscription.past_due</code></td><td>Notify billing admin, suspend features</td><td><span class="badge b-db">DB</span></td></tr>
docs/database/erd.html	1219	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	{from:'e-pricingplan',to:'e-planfeature',type:'1:N',color:'#3fb950'},
docs/database/erd.html	1220	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	{from:'e-pricingplan',to:'e-subscription',type:'1:N',color:'#3fb950'},
docs/database/erd.html	1221	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	{from:'e-tenant',to:'e-subscription',type:'1:N',color:'#3fb950'},
docs/database/erd.html	1223	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	{from:'e-subscription',to:'e-invoice',type:'1:N',color:'#3fb950'},
docs/database/erd.md	16	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	PricingPlan (platform-global)
docs/database/erd.md	17	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	└──(n) PlanFeature
docs/database/erd.md	18	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	└──(n) Subscription
docs/database/erd.md	22	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	├──(n) Subscription ──── FK→PricingPlan
docs/database/erd.md	49	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	│         ├──(n) Invoice ──── FK→Subscription?
docs/database/erd.md	91	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	> No tenantId. LeadCRM platform operators only. Manages tenants, pricing, approvals.
docs/database/erd.md	95	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	### PricingPlan `[DB — platform-global]`
docs/database/erd.md	99	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	planType       FREE | PRO | ENTERPRISE
docs/database/erd.md	112	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	### PlanFeature `[DB]`
docs/database/erd.md	115	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	planId      String   FK→PricingPlan
docs/database/erd.md	133	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	subscriptionStatus TRIAL | ACTIVE | PAST_DUE | CANCELLED | EXPIRED
docs/database/erd.md	134	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	plan               FREE | PRO | ENTERPRISE  (denorm cache — source of truth = Subscription)
docs/database/erd.md	135	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	trialEndsAt        DateTime?
docs/database/erd.md	136	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	subscriptionEndsAt DateTime?
docs/database/erd.md	146	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	### Subscription `[DB]`
docs/database/erd.md	150	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	planId          String             FK→PricingPlan
docs/database/erd.md	152	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	status          SubscriptionStatus
docs/database/erd.md	732	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	subscriptionId  String?   FK→Subscription (set null on delete)
docs/database/erd.md	802	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| PricingPlan | PlanFeature | 1:N | `PlanFeature.planId` |
docs/database/erd.md	803	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| PricingPlan | Subscription | 1:N | `Subscription.planId` |
docs/database/erd.md	804	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| Tenant | Subscription | 1:N | `Subscription.tenantId` |
docs/database/erd.md	846	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| Subscription | Invoice | 1:N | `Invoice.subscriptionId` |
docs/internal-crm-cleanup.md	3	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	LeadCRM authorizes employee accounts through authentication, tenant access, Sandbox/Live environment scope, and existing RBAC permissions. There is no subscription entitlement or record quota. System Admin retains its separate portal and cannot use the tenant environment switcher.
docs/internal-crm-cleanup.md	7	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	Removed Stripe services and webhook routes, plan/subscription/verification gates, plan cache and quota enforcement, trial/downgrade jobs, subscription activation bypass, pricing seeds, business-document upload implementation, obsolete shared contracts, Stripe/Multer dependencies and configuration. The standalone Activities route/navigation/page and unreachable billing page were removed. Customer invoice APIs, payment processing, and deal contract fields remain.
docs/internal-crm-cleanup.md	50	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/api/middleware/subscription-gate.middleware.ts`
docs/internal-crm-cleanup.md	53	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/config/stripe-readiness.ts`
docs/internal-crm-cleanup.md	54	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/config/stripe.config.ts`
docs/internal-crm-cleanup.md	55	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/database/seeders/pricing-plans.seed.ts`
docs/internal-crm-cleanup.md	56	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/jobs/pending-downgrade.job.ts`
docs/internal-crm-cleanup.md	57	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/jobs/trial-expiration.job.ts`
docs/internal-crm-cleanup.md	58	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/billing/subscriptions/subscription-activation.service.ts`
docs/internal-crm-cleanup.md	59	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/billing/subscriptions/subscriptions.controller.ts`
docs/internal-crm-cleanup.md	60	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/billing/subscriptions/subscriptions.dto.ts`
docs/internal-crm-cleanup.md	61	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/billing/subscriptions/subscriptions.service.ts`
docs/internal-crm-cleanup.md	67	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/admin-billing.controller.ts`
docs/internal-crm-cleanup.md	68	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/pricing-plans.controller.ts`
docs/internal-crm-cleanup.md	69	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/pricing-plans.repository.ts`
docs/internal-crm-cleanup.md	70	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/pricing-plans.service.ts`
docs/internal-crm-cleanup.md	71	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/stripe-checkout.service.ts`
docs/internal-crm-cleanup.md	72	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/stripe-customers.service.ts`
docs/internal-crm-cleanup.md	73	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/stripe-payments-overview.service.ts`
docs/internal-crm-cleanup.md	74	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/stripe-products.service.ts`
docs/internal-crm-cleanup.md	75	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/stripe-refunds.service.ts`
docs/internal-crm-cleanup.md	76	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/stripe-subscriptions.service.ts`
docs/internal-crm-cleanup.md	77	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/stripe-webhook-event.repository.ts`
docs/internal-crm-cleanup.md	78	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `backend/src/modules/stripe/stripe-webhook.service.ts`
docs/internal-crm-cleanup.md	80	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `docs/STRIPE-LOCAL-SETUP.md`
docs/internal-crm-cleanup.md	81	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- `docs/STRIPE-SETUP.md`
docs/plans/auth-onboarding-lifecycle.md	67	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	selection, or subscription activation are part of onboarding. Completing
docs/plans/auth-onboarding-lifecycle.md	69	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	subscription activation flow remains responsible for that promotion.
docs/plans/auth-onboarding-lifecycle.md	187	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- Onboarding does not activate subscriptions or change pricing/plan restrictions.
docs/plans/auth-onboarding-lifecycle.md	242	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	emailVerified, tenant identity/name/status, subscription/plan, company fields,
docs/plans/auth-onboarding-lifecycle.md	330	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- [x] Preserve subscription/RBAC checks after readiness. Database errors fail
docs/plans/auth-onboarding-lifecycle.md	368	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	client route guards remain. No Next.js upgrade or replacement proxy.ts is needed.
docs/plans/auth-onboarding-lifecycle.md	456	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	so a repair cannot overwrite a user's concurrent legitimate setup or upgrade.
docs/plans/auth-onboarding-lifecycle.md	459	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	legitimate subscription promotions are preserved. No repair runs during planning.
docs/plans/auth-onboarding-lifecycle.md	572	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	legitimate onboarding or subscription changes occurred afterward.
docs/plans/final-role-model.md	5	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	Client Admin is the only predefined tenant role. It requires a valid @camxian.com employee email and follows sign in → required password change → required LeadCRM onboarding → dashboard. Provisioning remains in the existing System Admin tenant service. Subscriptions never grant roles.
docs/plans/final-role-model.md	40	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- No active provisioning, seeder, default, selector, permission grant, onboarding transition, or subscription promotion assigns Guest.
docs/plans/internal-camxian-crm.md	9	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	Originally, public registration/Google created Guest workspaces, verification issued sessions, and tenant onboarding advanced through introduction/workflow/company setup. Subscription middleware restricted CRM operations. System Admin tenant creation inserted paid subscription records. SaaS entry points also appeared in settings, dropdowns, search, dashboards, and tenant management.
docs/plans/internal-camxian-crm.md	16	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- API registration: api/routes/auth.routes.ts, admin.routes.ts, billing.routes.ts, index.ts, and the CRM/administration/automation/marketing/operations/reporting/integration route files that previously attached subscription or plan gates; server.ts stops starting subscription-expiration/downgrade jobs.
docs/plans/internal-camxian-crm.md	19	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- Removed obsolete frontend code: public landing and registration UI, Google/verification forms and provider adapter, old company-setup UI, both portals’ SaaS billing/pricing/checkout/document/seat pages and services, plan/account payment settings, upgrade banners/modals/interceptor, old SaaS terms page, and retired billing/pricing route pages.
docs/plans/internal-camxian-crm.md	37	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	| SaaS subscription, pricing, checkout, seats, business-document activation, payment methods, memberships | Pages/navigation/settings/services removed; backend APIs unregistered; CRM plan/subscription gates detached; subscription scheduled jobs no longer started. |
docs/plans/internal-camxian-crm.md	38	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	| Stripe products/customers/refunds/subscriptions and billing database models | Ignored database structures retained for historical data only. Stripe code, webhooks, and dependencies have since been removed. No portal billing/pricing APIs are registered. Destructive historical data cleanup is a separate operation. |
docs/plans/internal-camxian-crm.md	39	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	| Customer invoices, contracts, payment reconciliation, pipeline subscription renewals | Operational CRM functionality and vocabulary, retained. Customer invoice APIs still enforce tenant scope, readiness, and permissions. |
docs/plans/internal-camxian-crm.md	50	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- HTTP smoke checks against the production frontend: root/register/verify-email/company-setup return 307 to login; billing, billing/client, admin/billing, admin/pricing, admin/webhooks, terms-of-service, api/auth/providers, and api/verify-email return 404.
docs/plans/internal-camxian-crm.md	51	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	- Repository searches classified remaining billing, signup, OTP, Google, pricing, subscription, payment, membership, document, and upgrade references as above.
docs/registration-flow.md	1	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	> Historical design: superseded by [the current authentication and role model](authentication.md). The registration/subscription flows below are not active.
docs/setup/deployment.md	15	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	Apply `20260919000000_internal_accounts` before deploying the new backend. Public signup, Google account authentication, OTP, subscriptions, pricing, and SaaS billing are retired. Gmail integration credentials remain separate. Follow [current authentication deployment requirements](../authentication.md#deployment). The older rollout notes below are historical.
docs/system_review_plan.md	14	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	1. **Product Manager (SaaS & Growth Portfolio)**: Focused on marketability, user retention, subscription limits, and monetization through solid feature-tiering.
docs/system_review_plan.md	21	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	8. **Database & SaaS Architects**: Protectors of tenant data isolation, DB index health, referential integrity, and subscription-lifecycle transitions.
docs/system_review_plan.md	105	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- Add subscription status cards representing limits (e.g., "Basic Subscription - Limit: 50 Client Profiles").
docs/system_review_plan.md	114	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	### 9. Billing / Subscription Module
docs/system_review_plan.md	117	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- Detail visual representations of subscription limits with warning levels.
docs/user-roles.md	5	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	Client Admin is the predefined tenant administrator. A valid @camxian.com email is required. The flow is sign in, required password change, required LeadCRM onboarding, then dashboard. Subscription payments never assign administrator permissions.
docs/workflows/pipeline-stage-flow.md	25	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	| Proposal | Quotation sent to customer |
docs/workflows/workflow-implementation-plan.md	56	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	The online npm audit found nine production dependency advisories, including a critical Next.js issue. A constrained `npm audit fix` updated Next.js to 15.5.26, Express to 4.22.3 and other compatible dependencies. No force-upgrade to Next.js 16 was used. Remaining fixes use root overrides: all PostCSS consumers use patched 8.5.28; the Google HTTP client's UUID dependency moves to patched 11.1 (the client uses its unchanged `v4` function). These overrides should be removed once upstream packages declare safe compatible ranges. The updated dependency tree reports zero known vulnerabilities; clean installation and post-update application checks follow.
frontend/src/features/tenant/crm/leads/ui/lead-profile-tabs.tsx	99	UNRELATED BUSINESS TERMINOLOGY	Event subscriptions, git checkout, protocol upgrade, infrastructure resources, or ordinary technical vocabulary.	{ id: 'followup', name: 'Standard Lead Follow Up', subject: 'Following up on your structured cabling quotation', body: `Hi ${lead.leadPerson},\n\nHope you are having a productive week.\n\nI wanted to check if you reviewed the quotation we supplied. Let me know if you would like me to adjust any items.\n\nBest,\n` },
frontend/src/features/tenant/crm/leads/ui/lead-profile-tabs.tsx	869	UNRELATED BUSINESS TERMINOLOGY	Event subscriptions, git checkout, protocol upgrade, infrastructure resources, or ordinary technical vocabulary.	{/* TAB 9: CAMPAIGNS SUBSCRIPTIONS */}
frontend/src/features/tenant/crm/pipeline/ui/pipeline-templates.tsx	110	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	description: 'Track subscription renewals, contract expansions, and upsell opportunities.',
frontend/src/features/tenant/onboarding/__tests__/onboarding-flow.test.tsx	15	ACTIVE AND REQUIRED	Regression assertion preventing retired access rules.	expect(screen.queryByText(/subscription|company setup|pricing/i)).toBeNull();
frontend/src/store/DataContext.tsx	267	UNRELATED BUSINESS TERMINOLOGY	Event subscriptions, git checkout, protocol upgrade, infrastructure resources, or ordinary technical vocabulary.	"Tenant directory automated resource allocation quota & memory utilization status verified successfully.",
frontend/src/store/mockData/campaigns.mock.ts	9	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	name: 'Q1 Security Upgrade Promo',
frontend/src/store/mockData/campaigns.mock.ts	10	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	description: 'Special offers on CCTV and Biometrics upgrades',
frontend/src/store/mockData/contacts.mock.ts	101	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	updateStatus: 'FDAS compliance upgrade deferred to FY2027 budget cycle',
frontend/src/store/mockData/contacts.mock.ts	125	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	notes: 'High potential data center upgrade for core server racks.',
frontend/src/store/mockData/contacts.mock.ts	440	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	streetAddress: '1700 Industrial Ave',
frontend/src/store/mockData/deals.mock.ts	106	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	{ stageId: 'stage_negotiation', timestamp: '2026-03-25T10:00:00.000Z', userId: 'user_sales_1', note: 'Final pricing terms review' },
frontend/src/store/mockData/deals.mock.ts	206	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	{ stageId: 'stage_proposal', timestamp: '2026-03-23T14:00:00.000Z', userId: 'user_sales_2', note: 'BOQ & quotation sent' },
frontend/src/store/mockData/deals.mock.ts	248	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	description: 'Addressable smoke detectors and control panel compliance upgrade.',
frontend/src/store/mockData/deals.mock.ts	250	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	lostReason: 'Prospect deferred FDAS compliance upgrade to FY2027 budget cycle.',
frontend/src/store/mockData/deals.mock.ts	258	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	{ stageId: 'stage_lost',     timestamp: '2026-05-10T15:00:00.000Z', userId: 'user_sales_1', note: 'Prospect deferred upgrade' },
frontend/src/store/mockData/deals.mock.ts	433	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	{ stageId: 'stage_proposal', timestamp: '2026-04-10T15:00:00.000Z', userId: 'user_sales_3', note: 'Night-vision demo quotation delivered' },
frontend/src/store/mockData/deals.mock.ts	506	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	{ stageId: 'stage_proposal', timestamp: '2026-04-12T14:00:00.000Z', userId: 'user_sales_1', note: 'Quotation delivered' },
infrastructure/nginx/nginx.conf	9	UNRELATED BUSINESS TERMINOLOGY	Event subscriptions, git checkout, protocol upgrade, infrastructure resources, or ordinary technical vocabulary.	proxy_set_header Upgrade $http_upgrade;
infrastructure/nginx/nginx.conf	10	UNRELATED BUSINESS TERMINOLOGY	Event subscriptions, git checkout, protocol upgrade, infrastructure resources, or ordinary technical vocabulary.	proxy_set_header Connection 'upgrade';
infrastructure/nginx/nginx.conf	12	UNRELATED BUSINESS TERMINOLOGY	Event subscriptions, git checkout, protocol upgrade, infrastructure resources, or ordinary technical vocabulary.	proxy_cache_bypass $http_upgrade;
leadcrm-kiro-prompt.md	1062	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- Cancel subscription
